Name,% Docs Cited,Web of Science Documents,Rank,Times Cited,Category Normalized Citation Impact,Documents in Q1 Journals,Domestic Collaborations,Citation Impact,H-Index,International Collaborations,Industry Collaborations,Highly Cited Papers,Citations From Patents,Web of Science ResearcherID,% Highly Cited Papers,ORCID
"Jiang, Lixue",88.89,9,588,133,1.020788888888889,5,3,14.777777777777779,6,3,0,0,0,IRJ-1021-2023,0.0,0009-0005-1099-4250
"Friswell, Rena",100.0,3,588,133,0.8988333333333335,2,0,44.333333333333336,3,0,0,0,0,D-4497-2012,0.0,
"Rawal, Aditya",100.0,5,588,133,1.2244800000000002,4,2,26.6,5,2,0,0,0,G-2451-2015,0.0,0000-0002-5396-1265
"Gong, Liang",90.0,10,588,133,0.67648,3,1,13.3,6,5,1,0,0,DTO-4618-2022,0.0,0000-0002-3596-3865
"Pham, An Ninh",100.0,1,592,132,2.5212000000000003,1,0,132.0,1,1,0,1,0,AAD-6072-2019,100.0,0000-0002-3657-2882
"Yonezawa, Hidehiro",100.0,6,592,132,1.2725666666666668,6,0,22.0,5,6,0,0,0,C-4260-2015,0.0,0000-0002-5522-1439
"Ali, M.",90.91,11,592,132,0.8355181818181819,5,1,12.0,7,5,0,0,0,DTG-3618-2022,0.0,0000-0002-1215-6526
"Sadeghi, Mahsan",100.0,7,592,132,1.6867857142857143,5,6,18.857142857142858,5,1,0,0,0,GBG-0765-2022,0.0,0000-0002-3155-7376
"Makavipour, Fatemeh",100.0,2,592,132,2.67875,1,0,66.0,2,0,0,0,2,DEA-0101-2022,0.0,
"Lazos, Dimitris",100.0,3,592,132,0.6261333333333333,2,0,44.0,2,0,0,0,0,FJJ-7054-2022,0.0,
"Gnanendran, Carthigesu T.",92.31,13,598,131,0.6930307692307692,2,3,10.076923076923077,9,4,0,0,0,EWP-6541-2022,0.0,
"Moore, Stephen",100.0,5,598,131,1.07258,5,2,26.2,5,2,0,0,0,IOL-0523-2023,0.0,
"Haque, Faiazul",100.0,4,598,131,1.79125,0,0,32.75,4,2,0,0,0,CUO-2959-2022,0.0,
"Zhang, Yu",100.0,5,598,131,1.5491,0,1,26.2,4,4,0,0,0,FXQ-3823-2022,0.0,0000-0002-2741-6431
"Qiao, Li",100.0,6,602,130,0.6759499999999999,3,0,21.666666666666668,5,4,0,0,0,AAK-2489-2020,0.0,0000-0003-1038-9366
"Peters, Edwin G.W.",100.0,5,602,130,1.06618,4,0,26.0,5,4,0,0,1,GBI-0299-2022,0.0,0000-0003-3766-8576
"Diakite, A. A.",100.0,2,602,130,3.51255,2,0,65.0,2,2,0,0,0,DTS-7143-2022,0.0,0000-0003-0119-6124
"Chou, Chun Tung",83.33,6,605,129,0.8119999999999999,1,3,21.5,5,0,0,0,1,D-2844-2012,0.0,0000-0003-4512-7155
"Oromiehie, Ebrahim",85.71,7,605,129,1.0667428571428572,5,5,18.428571428571427,5,2,0,0,2,AAP-3794-2020,0.0,0000-0002-8636-3448
"Ladouceur, François",100.0,9,605,129,0.6817777777777778,4,7,14.333333333333334,6,1,0,0,4,D-5828-2011,0.0,0000-0003-4638-273X
"Kim, Moonyong",100.0,7,605,129,0.9402714285714285,2,2,18.428571428571427,6,2,0,0,0,ABD-6888-2020,0.0,0000-0002-3860-5633
"Canbulat, Ismet",100.0,8,609,128,0.8780375,4,2,16.0,7,2,0,0,0,FYX-5235-2022,0.0,0000-0002-9623-1342
"H.M., Imran",100.0,1,609,128,5.6113,1,1,128.0,1,0,0,0,0,D-4964-2011,0.0,0000-0001-7083-8747
"Efthekarian, E.",90.91,11,609,128,0.5473909090909092,6,7,11.636363636363637,7,4,0,0,0,FZN-1612-2022,0.0,0000-0001-9146-7826
"Hoang Tran, Linh",100.0,3,609,128,1.8427333333333333,2,1,42.666666666666664,3,0,0,0,0,FYR-3017-2022,0.0,0000-0003-3764-1680
"Xu, Alan",100.0,9,609,128,0.7682555555555557,9,4,14.222222222222221,6,4,0,0,0,GKP-6369-2022,0.0,0000-0003-2506-4687
"Solo, Victor",83.33,12,614,127,0.46376666666666666,9,0,10.583333333333334,7,7,0,0,0,FXD-1656-2022,0.0,
"Chen, Wei",100.0,1,614,127,1.5196,1,0,127.0,1,1,0,0,1,EQS-0802-2022,0.0,
"Sugianto, Adeline",100.0,3,616,126,1.5866,2,0,42.0,3,2,0,0,0,DZS-3031-2022,0.0,
"Chen, Yue",100.0,6,616,126,0.9525833333333334,1,1,21.0,6,1,0,0,0,DWW-1320-2022,0.0,0000-0001-5876-2954
"Choi, Hyuntae",100.0,4,618,125,1.2270500000000002,3,0,31.25,4,1,0,0,0,T-4326-2019,0.0,
"Li, Chao",100.0,4,619,123,1.1495250000000001,2,1,30.75,3,2,0,0,0,FJG-7951-2022,0.0,
"Lei, Bin",100.0,11,619,123,1.0235727272727273,6,1,11.181818181818182,6,9,0,0,0,IXL-2081-2023,0.0,0000-0003-2902-4279
"Wijesooriya, K.",87.5,8,619,123,1.31925,7,6,15.375,6,2,0,0,0,DYI-3240-2022,0.0,0000-0003-1736-740X
"Bhat, Shantanu Shrinath",100.0,7,622,122,0.9477285714285715,5,1,17.428571428571427,5,0,0,0,0,G-6133-2010,0.0,0000-0002-6913-9938
"Mara, Setyo Tri Windras",100.0,3,622,122,3.7428333333333335,3,0,40.666666666666664,3,1,0,0,0,DUS-9823-2022,0.0,0000-0002-0379-2571
"Zinoviev, Aleksandr",100.0,5,624,120,1.2139000000000002,1,2,24.0,4,3,0,0,0,A-3323-2014,0.0,0000-0002-3387-3727
"Handoko, W.",100.0,2,624,120,2.8598500000000002,2,0,60.0,2,0,0,0,0,DVU-5903-2022,0.0,0000-0003-3433-7085
"Foroughi, Javad",100.0,8,626,119,0.82125,5,4,14.875,8,2,0,0,0,A-1439-2012,0.0,0000-0003-1979-5213
"Mansourianfar, Mohammad hadi",100.0,3,626,119,2.3974333333333333,3,0,39.666666666666664,3,3,0,0,0,DDV-2291-2022,0.0,
"Tjahjono, Budi S.",100.0,1,626,119,4.798,1,0,119.0,1,0,0,0,0,IHS-7115-2023,0.0,
"Ikram-ul-Haq, Muhammad",100.0,3,626,119,1.5730333333333333,3,1,39.666666666666664,3,2,0,0,0,FCS-1066-2022,0.0,
"Coats, Michael D",100.0,2,626,119,2.3241000000000005,2,0,59.5,2,0,0,0,0,N-2747-2015,0.0,0000-0001-5354-9660
"Neal, Peter",100.0,2,631,118,4.45855,0,1,59.0,2,1,0,1,0,B-7243-2008,50.0,0000-0002-8831-5327
"Jha, Sanjay",100.0,2,631,118,2.31665,2,0,59.0,1,1,1,0,3,KAC-0591-2024,0.0,0000-0002-1531-1798
"Duell, Melissa",100.0,9,631,118,0.5225000000000001,1,3,13.11111111111111,6,3,1,0,1,EUD-0972-2022,0.0,
"Turan, Hasan Hueseyin",66.67,15,631,118,0.72816,11,2,7.866666666666666,7,6,0,0,0,DXW-1144-2022,0.0,0000-0003-1147-2436
"Moradi, Marjan",50.0,2,631,118,2.2181,0,1,59.0,1,1,0,0,0,DHI-7237-2022,0.0,
"Rahman, A. F. M. Motiur",100.0,1,636,117,4.7811,0,0,117.0,1,0,0,0,0,HXP-5376-2023,0.0,
"Palmer, Jonathan",50.0,2,636,117,2.12385,2,0,58.5,1,2,0,0,0,J-7834-2012,0.0,0000-0002-6665-4483
"Tharmakulasingam, Sirojan",100.0,4,638,116,1.8086750000000003,4,1,29.0,4,1,0,0,0,GRF-8075-2022,0.0,
"Sharma, Neeraj",85.71,7,638,116,1.2004857142857142,2,2,16.571428571428573,5,3,0,0,0,JAO-0054-2023,0.0,0000-0003-1197-6343
"Cui, Yingzhi",100.0,3,638,116,1.6948666666666667,2,0,38.666666666666664,3,1,1,0,0,GMD-9951-2022,0.0,
"Rana, Md Masud",100.0,4,641,115,2.5292000000000003,3,1,28.75,4,3,0,0,0,ABB-1220-2021,0.0,0000-0001-8228-4390
"Beier, Lisa-Jil",100.0,1,641,115,5.8292,1,0,115.0,1,1,0,0,0,EKK-9822-2022,0.0,
"Brown, Celia",100.0,1,641,115,5.8292,1,0,115.0,1,1,0,0,0,EOY-6805-2022,0.0,
"Bhoopathy, Raghavi",100.0,3,644,114,1.7690000000000001,2,0,38.0,3,0,0,0,1,EMZ-8953-2022,0.0,
"Liu, Yiran",100.0,5,644,114,1.67438,3,0,22.8,4,0,0,0,0,ABG-7088-2020,0.0,0000-0001-5437-1710
"Bidarmaghz, Asal",100.0,8,646,113,0.9692750000000001,6,2,14.125,7,6,0,0,0,FZR-7858-2022,0.0,0000-0002-0633-7355
"Ordibazar, Amir Hossein",100.0,1,646,113,6.6566,0,1,113.0,1,0,0,0,0,DJN-0962-2022,0.0,
"Haupt, S.",100.0,1,646,113,1.3521,1,0,113.0,1,0,0,0,0,DVF-9014-2022,0.0,0000-0003-2484-1712
"Sturnieks, Daina L",100.0,3,649,112,1.6082333333333334,1,1,37.333333333333336,2,2,0,0,0,D-5379-2011,0.0,0000-0002-4602-7685
"Hart, Melissa Anne",100.0,4,649,112,1.6548,4,2,28.0,4,2,0,0,0,D-4885-2009,0.0,0000-0002-3512-8843
"Farajzadeh, Ehsan",50.0,2,649,112,2.45495,2,0,56.0,1,0,0,0,0,GLO-6672-2022,0.0,
"Garratt, Matthew",100.0,4,652,111,3.1433999999999997,3,1,27.75,3,1,0,0,0,IDW-1254-2023,0.0,
"Joshi, Rakesh K",100.0,2,652,111,4.41465,1,0,55.5,2,2,0,1,0,F-3134-2011,50.0,0000-0002-7497-9499
"Surjadi, Desiree",100.0,1,652,111,4.2652,1,1,111.0,1,0,0,0,0,GFP-7832-2022,0.0,
"Hewakuruppu, Yasitha L.",100.0,1,652,111,4.1731,1,0,111.0,1,1,0,0,0,CUF-9457-2022,0.0,
"Hassan, Mahbub",100.0,7,652,111,1.2122428571428574,7,1,15.857142857142858,4,5,1,0,0,AAF-2656-2019,0.0,0000-0002-3417-8590
"Powell, David A",100.0,2,652,111,2.1973000000000003,2,0,55.5,2,2,0,0,0,F-6877-2010,0.0,0000-0003-2123-1345
"TAHTALI, Murat",100.0,7,652,111,0.7612714285714286,1,3,15.857142857142858,5,3,0,0,0,E-5168-2010,0.0,0000-0003-4702-4002
"Harris, John H.",77.78,9,659,110,0.6661,3,2,12.222222222222221,6,3,5,0,0,GAU-2552-2022,0.0,0000-0003-0848-3476
"Hamer, Phillip",100.0,6,659,110,0.7081,2,0,18.333333333333332,5,3,1,0,1,FCR-7156-2022,0.0,
"Bailey, Christopher",100.0,5,661,109,1.0825,5,2,21.8,5,3,0,0,1,ITR-9081-2023,0.0,0000-0001-6593-1381
"Sandoval, Eduardo Benítez",100.0,5,661,109,1.1427200000000002,2,0,21.8,4,5,0,0,0,F-7003-2018,0.0,0000-0001-9521-1756
"Chin, Robert Lee",80.0,5,663,108,2.3480800000000004,2,0,21.6,3,3,0,1,0,DVA-7245-2022,20.0,0000-0001-9577-2561
"Carley, James T.",100.0,1,663,108,4.0603,1,1,108.0,1,0,0,0,0,EOM-1700-2022,0.0,
"Guo, Xinyao",77.78,9,663,108,0.8904888888888889,4,3,12.0,4,2,0,0,0,EXP-6608-2022,0.0,
"Wang, Qian",100.0,2,663,108,3.33835,1,0,54.0,2,2,0,0,0,GCO-1265-2022,0.0,0000-0002-6514-3470
"Boerema, Nicholas",100.0,2,667,107,1.9476,2,2,53.5,2,0,0,0,0,CFC-5958-2022,0.0,
"Rowley, Hazel V",100.0,3,667,107,1.3896,2,2,35.666666666666664,3,1,0,0,0,E-7097-2010,0.0,0000-0002-4705-3703
"Gschwind, Yves J.",100.0,1,667,107,4.3142000000000005,0,1,107.0,1,0,0,0,0,EYJ-4066-2022,0.0,
"Olivier, Jake",100.0,5,670,106,0.37742000000000003,4,2,21.2,4,1,1,0,0,D-2034-2012,0.0,0000-0002-3144-4507
"Sadeghi, Parastoo",83.33,12,670,106,0.3495,7,0,8.833333333333334,8,8,0,0,0,GGI-5433-2022,0.0,0000-0002-9965-9483
"Kwok, Chee Yee",90.0,10,670,106,0.47877000000000003,5,0,10.6,6,1,0,0,1,DBD-3152-2022,0.0,
"Rajagopal, Raghu Raman",100.0,3,670,106,1.4404000000000001,3,0,35.333333333333336,3,0,0,0,0,FSQ-7927-2022,0.0,
"Fan, H.",100.0,2,670,106,2.0926,2,0,53.0,2,0,0,0,0,CPY-5127-2022,0.0,
"Malouf, N.",100.0,1,670,106,5.373,1,0,106.0,1,0,0,0,0,DGJ-4105-2022,0.0,
"Awasthi, Manuj",84.62,13,670,106,0.4971,9,5,8.153846153846153,6,2,0,0,0,IWV-1913-2023,0.0,
"Huang, Jialiang",100.0,5,670,106,2.14424,2,1,21.2,4,4,0,0,0,AGX-1412-2022,0.0,0000-0003-1456-4053
"Parvez, Arshi",100.0,4,670,106,1.086175,2,1,26.5,3,0,0,0,0,DXG-5783-2022,0.0,0000-0003-0847-5994
"Sabahi, Nasim",100.0,2,679,105,2.3015,0,0,52.5,2,0,0,0,0,DQX-6843-2022,0.0,
"Siddique, Shakib Hyder",100.0,2,680,104,3.00565,2,1,52.0,1,0,0,1,0,GSG-3887-2022,50.0,
"Ahmed, S.",100.0,5,680,104,0.99046,5,1,20.8,5,1,0,0,0,EJU-0916-2022,0.0,
"Escobedo, J. P.",100.0,2,680,104,3.00565,2,1,52.0,1,0,0,1,0,DVI-2713-2022,50.0,0000-0003-2413-7119
"Chen, Ran",100.0,5,683,102,1.24784,3,0,20.4,4,4,0,0,0,ITM-4701-2023,0.0,0000-0002-2656-3907
"Gilbert, Raymond Ian",81.25,16,683,102,0.38968125000000003,3,6,6.375,7,8,0,0,0,EZR-5860-2022,0.0,
"Gehly, Steve",100.0,6,685,101,0.7815333333333334,5,4,16.833333333333332,4,2,0,0,0,ETZ-7674-2022,0.0,
"Sun, Yuting",100.0,2,685,101,1.83765,1,0,50.5,2,0,0,0,0,KGZ-3831-2024,0.0,0000-0002-2245-6477
"Liu, Shaoyang",100.0,4,685,101,1.29255,1,1,25.25,4,0,0,0,1,FYC-6420-2022,0.0,0000-0003-4827-3828
"Guo, Zhenghuai",100.0,3,685,101,1.3339,1,0,33.666666666666664,3,1,0,0,0,ABA-7754-2020,0.0,
"Khan, Sara Imran",100.0,4,685,101,1.9625000000000001,0,1,25.25,3,3,0,0,0,KBD-7524-2024,0.0,
"Nguyen, Cam Phu Thi",100.0,4,685,101,1.1461750000000002,4,0,25.25,4,3,0,0,1,P-8743-2019,0.0,0000-0002-4692-6592
"Sen, Chandany",100.0,4,685,101,1.29255,1,1,25.25,4,0,0,0,1,JDD-9753-2023,0.0,
"Ravi, Sridhar",90.0,10,692,99,0.7091800000000001,4,0,9.9,5,7,0,0,0,GBF-8667-2022,0.0,0000-0001-7397-9713
"Chalmers, Duncan",100.0,3,692,99,1.5937000000000001,1,0,33.0,3,2,0,0,0,CJD-3953-2022,0.0,
"Passey, Rob",100.0,5,692,99,0.73218,5,1,19.8,4,1,0,0,0,GDK-0172-2022,0.0,0000-0001-5598-7306
"Ciesla, Alison",100.0,4,692,99,1.9931,4,0,24.75,4,2,0,0,0,CLJ-0652-2022,0.0,
"Shafi, Kamran",100.0,5,696,98,0.9178600000000001,2,0,19.6,4,4,0,0,0,FWD-1215-2022,0.0,
"Raupach, Timothy",100.0,2,696,98,1.8021500000000001,2,0,49.0,2,2,0,0,2,ABB-5008-2020,0.0,0000-0003-3336-7610
"Moridi, Alireza",100.0,1,696,98,3.5579,1,0,98.0,1,0,0,0,0,FOT-0498-2022,0.0,
"Izadi, Mohammad Rasool",100.0,1,696,98,4.2961,1,0,98.0,1,1,0,0,0,FFL-2827-2022,0.0,
"Guivant, Jose E",100.0,14,696,98,0.4913857142857143,2,1,7.0,6,5,2,0,0,A-7242-2008,0.0,0000-0002-8556-8652
"MacIntyre, Chandini Raina",83.33,6,701,97,1.1169,1,4,16.166666666666668,5,2,0,0,0,D-4182-2011,0.0,0000-0002-3060-0555
"Flores-Johnson, Emmanuel A.",100.0,7,701,97,0.7131142857142858,3,1,13.857142857142858,5,5,0,0,0,F-3729-2019,0.0,0000-0003-4285-5181
"Li, Binghao",100.0,8,701,97,0.5267000000000001,2,0,12.125,4,7,0,0,0,KHO-0379-2024,0.0,0000-0001-8565-7287
"Bahl, Prateek",83.33,6,701,97,1.2993166666666667,2,2,16.166666666666668,5,1,0,0,0,DTF-7858-2022,0.0,0000-0002-0978-2286
"AL-ANI, IBRAHIM Abdulrahman Mahmood",100.0,4,701,97,1.170975,1,1,24.25,4,3,0,0,0,GNM-9850-2022,0.0,0000-0002-2578-3043
"Iftikhar, Ramsha",100.0,2,701,97,2.1741,2,1,48.5,2,0,0,0,0,HMN-6663-2023,0.0,0000-0003-4012-5513
"Abu-Shaban, Zohair",100.0,3,707,96,1.6000333333333334,3,0,32.0,3,2,0,0,0,V-3357-2019,0.0,0000-0003-2683-6773
"Lee, Ju Hyun",100.0,10,708,95,1.1472000000000002,1,1,9.5,6,3,0,0,0,ABH-6029-2020,0.0,0000-0002-7159-426X
"Hebblewhite, B.",100.0,1,708,95,3.8304,0,0,95.0,1,1,0,0,0,EYM-5397-2022,0.0,
"Nezhad, Ali Akbar",100.0,4,708,95,1.8203,4,4,23.75,4,0,0,0,0,DLA-5909-2022,0.0,
"Gao, Wei",90.0,20,708,95,1.3556750000000002,17,7,4.75,6,12,0,0,0,EUV-4311-2022,0.0,
"Scott, Rodney J.",100.0,2,708,95,1.9048,1,0,47.5,2,2,0,0,0,GBL-4102-2022,0.0,0000-0003-2159-5915
"Flocard, Francois",100.0,4,713,94,1.3499750000000001,3,2,23.5,4,2,0,0,0,DXN-2868-2022,0.0,0000-0002-1874-1136
"Daniels, John E",100.0,4,713,94,1.061825,4,3,23.5,4,0,0,0,0,C-7497-2011,0.0,0000-0002-4383-8482
"TIMMERS, H",100.0,4,713,94,1.411575,3,3,23.5,3,1,0,0,0,ECH-5424-2022,0.0,
"Kingsford, Richard T.",100.0,4,716,93,1.095475,4,1,23.25,3,0,0,0,0,DVJ-4643-2022,0.0,0000-0001-6565-4134
"Sammut, Claude",100.0,7,716,93,0.5601571428571429,4,3,13.285714285714286,6,3,2,0,0,FTT-8320-2022,0.0,
"Zhang, Kefeng",100.0,3,716,93,1.4795333333333334,3,2,31.0,3,1,0,0,0,M-1594-2019,0.0,0000-0003-0956-2977
"Chuang, Ning",100.0,4,716,93,0.8993000000000001,1,1,23.25,3,0,0,0,0,AAO-2434-2021,0.0,
"Anwar-Us-Saadat, Mohammad",100.0,6,716,93,0.8586666666666667,3,2,15.5,5,2,0,0,0,DVK-9792-2022,0.0,0000-0002-8800-756X
"Vine, Wyatt",100.0,2,716,93,2.19675,0,2,46.5,2,0,0,0,0,EBV-6722-2022,0.0,
"Hettiarachchi, R.",100.0,2,716,93,1.8319,2,0,46.5,2,2,0,0,0,CTY-7009-2022,0.0,
"Arrano-Vargas, Felipe",100.0,9,716,93,2.3052111111111113,4,2,10.333333333333334,4,1,0,1,0,CAI-6721-2022,11.11,0000-0001-5809-5565
"Tilley, Richard",100.0,3,724,92,4.370733333333334,1,1,30.666666666666668,3,1,0,1,0,AAN-5610-2020,33.33,0000-0003-2097-063X
"Amal, Rose",100.0,7,724,92,2.608957142857143,7,2,13.142857142857142,6,2,0,0,0,CBL-9454-2022,0.0,
"Ashfaq, Mudabber",100.0,2,724,92,2.8076499999999998,1,0,46.0,2,2,0,0,0,FYZ-5973-2022,0.0,0000-0002-5617-2165
"Hasib, M. T.",100.0,4,724,92,1.766075,2,0,23.0,3,2,1,0,0,DXG-0564-2022,0.0,0000-0003-3910-6905
"Abbas, Musharaf",100.0,4,724,92,0.9307500000000001,0,1,23.0,4,3,0,0,0,M-4749-2018,0.0,0000-0001-7547-9528
"Ye, ZhuoZhu",100.0,2,729,91,1.65185,2,0,45.5,2,2,0,0,0,GJQ-9650-2022,0.0,
"Taylor, Natalie",100.0,2,729,91,1.85935,2,2,45.5,2,0,0,0,0,HPB-8626-2023,0.0,0000-0002-0280-0883
"Oh, J.",100.0,7,729,91,0.7583000000000001,4,1,13.0,5,5,0,0,0,DTB-3124-2022,0.0,0000-0002-6692-3102
"FRENCH, D",100.0,3,729,91,1.2995333333333334,1,1,30.333333333333332,3,2,1,0,0,IBZ-6720-2023,0.0,
"Chang, Zhen-Tian",100.0,5,729,91,0.69598,2,1,18.2,4,0,0,0,0,CIV-3359-2022,0.0,
"Pearce, Phoebe",100.0,3,734,90,1.6148333333333333,1,1,30.0,3,2,0,0,1,AFT-3579-2022,0.0,
"Ahrari, Ali",100.0,6,734,90,0.6406833333333334,1,0,15.0,5,3,1,0,0,AAD-4364-2019,0.0,0000-0001-7232-7967
"Tang, Jianbo",83.33,6,734,90,1.6295166666666667,5,5,15.0,4,1,0,0,0,AAU-2283-2020,0.0,0000-0001-6532-8283
"Feng, Peipei",100.0,5,734,90,0.7739400000000001,5,0,18.0,5,2,0,0,0,AAF-4203-2019,0.0,0000-0002-7753-476X
"Alinaghi Hosseinabadi, Pooyan",87.5,8,734,90,1.4171500000000001,2,0,11.25,5,8,0,0,0,AAH-5933-2019,0.0,0000-0002-9061-086X
"Mahgoub, Ahmed Osama Mohamed Elhassan",100.0,7,734,90,0.9418,6,0,12.857142857142858,5,5,0,0,0,AAS-8209-2020,0.0,0000-0002-3228-9246
"Shen, Haokun",100.0,1,740,89,3.9016,1,0,89.0,1,0,0,0,2,FZJ-9083-2022,0.0,0000-0002-8328-6336
"Abidoye, Rotimi Boluwatife",100.0,4,740,89,2.02775,1,2,22.25,3,2,0,0,0,FYC-2927-2022,0.0,0000-0001-9049-9527
"Tseng, Y. S.",100.0,1,740,89,1.006,1,0,89.0,1,1,0,0,0,CGK-5036-2022,0.0,
"Montano, Laura",83.33,6,740,89,0.8507666666666668,1,0,14.833333333333334,5,0,0,0,0,GBB-7091-2022,0.0,0000-0003-2362-7239
"Keevers, Mark",100.0,3,740,89,1.6169666666666667,2,1,29.666666666666668,3,0,0,0,0,IMB-1387-2023,0.0,
"Khatamianfar, Arash",100.0,1,740,89,3.2311,1,0,89.0,1,0,0,0,0,FCX-6015-2022,0.0,
"Wu, Lei",100.0,1,746,88,3.3814,1,0,88.0,1,0,0,0,0,EEF-2057-2022,0.0,
"Yang, Yanying",100.0,7,746,88,0.8121142857142859,2,4,12.571428571428571,4,1,0,0,0,JSK-9891-2023,0.0,
"Brodzeli, Zourab",100.0,4,746,88,0.8497250000000001,1,3,22.0,4,1,0,0,4,GCP-2890-2022,0.0,0000-0001-6289-1353
"Jakobi, Timothy",100.0,2,746,88,2.4933,1,1,44.0,2,1,1,0,0,CWV-3288-2022,0.0,
"Silvestri, Leonardo",100.0,4,746,88,0.8497250000000001,1,3,22.0,4,1,0,0,4,F-2382-2011,0.0,0000-0002-5081-4948
"Ghadimi, Pouya",100.0,2,746,88,1.6617,2,0,44.0,2,0,0,0,0,EUZ-3749-2022,0.0,
"Walter, William K.",100.0,4,746,88,0.8636250000000001,2,3,22.0,4,0,2,0,2,DXQ-0375-2022,0.0,0000-0002-5023-6148
"Marquis, Christopher P",100.0,2,746,88,1.6657000000000002,2,0,44.0,2,1,0,0,0,E-3847-2013,0.0,0000-0003-1656-7215
"Sitnikova, Elena",100.0,3,754,87,1.7293333333333336,1,1,29.0,3,0,0,0,0,A-4839-2010,0.0,0000-0001-7392-0383
"Chandurkar, Vighnesh",100.0,1,754,87,3.8139000000000003,1,0,87.0,1,1,0,0,0,CIV-0044-2022,0.0,
"Shikhov, Igor",100.0,6,756,86,0.7132000000000001,5,1,14.333333333333334,4,0,0,0,0,DZA-1411-2022,0.0,0000-0002-9537-5192
"Varna, Achinta",100.0,4,756,86,0.8996500000000001,4,3,21.5,4,1,0,0,0,GHH-0702-2022,0.0,
"lee, Jinwoo (Brian)",91.67,12,756,86,0.3553,2,1,7.166666666666667,6,7,0,0,0,ACW-8877-2022,0.0,0000-0002-4148-4115
"Pan, Yanheng",100.0,2,756,86,0.8249,2,1,43.0,2,1,0,0,0,DKZ-0939-2022,0.0,
"Abbasi, Alireza",100.0,8,756,86,1.1632250000000002,6,0,10.75,6,4,0,0,0,HLW-8556-2023,0.0,0000-0001-9136-1837
"Soh, Gim Yau",100.0,4,756,86,0.8697250000000001,2,4,21.5,4,0,0,0,0,FYB-0412-2022,0.0,
"Lambert, A.",75.0,4,756,86,0.94295,1,2,21.5,3,0,0,0,0,DBG-3376-2022,0.0,0009-0003-5658-2601
"Boyer, Cyrille A",100.0,4,763,85,1.417,3,0,21.25,4,3,0,0,1,A-5436-2009,0.0,
"Bhandari, Binayak",75.0,8,763,85,1.3936625,4,0,10.625,5,7,0,0,0,GXF-8648-2022,0.0,
"Guan, Li",100.0,2,763,85,2.5036,1,0,42.5,2,1,0,0,0,JXW-9097-2024,0.0,
"Hettiarachchi, S.",100.0,2,763,85,2.15425,2,1,42.5,2,0,0,0,0,EXY-1151-2022,0.0,
"Hewamalage, Hansika",100.0,2,763,85,4.0147,2,1,42.5,2,1,0,0,0,DXD-6735-2022,0.0,0000-0001-6772-9996
"Golnary, Farshad",80.0,5,768,84,0.9875800000000001,4,0,16.8,4,1,0,0,0,AAV-5806-2021,0.0,0000-0002-1493-9655
"Quiroz, Juan",100.0,2,768,84,1.8412000000000002,0,0,42.0,2,2,0,0,0,P-6215-2016,0.0,0000-0003-0241-5376
"Ershadi, Ali",100.0,1,768,84,3.2277,1,0,84.0,1,1,0,0,0,DWJ-9495-2022,0.0,0000-0002-8885-1947
"Bolsterlee, Bart",100.0,2,768,84,0.7599,0,1,42.0,2,1,0,0,0,FXH-6940-2022,0.0,0000-0001-8277-5026
"Yu, M.",100.0,2,768,84,1.8412000000000002,2,0,42.0,2,1,1,0,0,EHA-7175-2022,0.0,
"Zhai, Guanxiong",100.0,10,768,84,0.8341100000000001,6,3,8.4,7,3,0,0,0,GCF-2993-2022,0.0,0000-0001-9307-206X
"Teisserenc, Benjamin",100.0,3,768,84,2.3155666666666668,0,0,28.0,3,0,0,0,0,DWW-5170-2022,0.0,0000-0002-5360-3767
"Welch, David",100.0,4,768,84,1.19375,3,0,21.0,4,2,0,0,9,EEH-1096-2022,0.0,
"Liu, Ang",92.31,13,776,83,1.0143076923076924,6,3,6.384615384615385,5,6,0,0,0,KQX-3591-2024,0.0,0000-0002-5921-3671
"Hurt, Christopher",100.0,2,776,83,1.81325,2,2,41.5,2,0,0,0,0,FZS-7964-2022,0.0,0000-0001-5980-8766
"Chong, CheeMun",100.0,3,776,83,1.8703999999999998,1,0,27.666666666666668,3,1,0,0,1,EPW-0432-2022,0.0,
"Bandyopadhyay, S.",66.67,3,776,83,1.0446666666666669,0,1,27.666666666666668,2,1,0,0,0,CER-2082-2022,0.0,
"Chishty, Muhammad Aqib",100.0,3,776,83,1.1623,3,0,27.666666666666668,3,1,0,0,0,DXD-0266-2022,0.0,0000-0002-0308-3871
"Nouri, F.",100.0,6,776,83,0.6739833333333333,4,0,13.833333333333334,6,0,0,0,0,FSK-8371-2022,0.0,
"Nordon, Robert E.",100.0,2,782,82,1.69425,1,0,41.0,1,2,0,0,4,GDI-0163-2022,0.0,0000-0002-5923-4157
"Bhattacharjee, Kalyan",83.33,6,782,82,0.5983666666666667,4,0,13.666666666666666,4,0,0,0,0,CGW-2016-2022,0.0,
"White, M.",100.0,1,782,82,3.3508,0,0,82.0,1,1,0,0,3,HLG-0111-2023,0.0,
"Gaspers, Serge",77.78,9,785,81,0.37707777777777785,0,1,9.0,5,7,1,0,0,EWP-9129-2022,0.0,
"Treble, Pauline C.",100.0,3,785,81,1.4280000000000002,3,2,27.0,3,1,0,0,0,GER-5721-2022,0.0,0000-0002-1969-8555
"Hasheminamin, Maryam",100.0,2,785,81,1.5995000000000001,2,0,40.5,2,2,0,0,0,CTR-7697-2022,0.0,
