Name,% Docs Cited,Web of Science Documents,Rank,Times Cited,Category Normalized Citation Impact,Documents in Q1 Journals,Domestic Collaborations,Citation Impact,H-Index,International Collaborations,Industry Collaborations,Highly Cited Papers,Citations From Patents,Web of Science ResearcherID,% Highly Cited Papers,ORCID
"Chiniforush, Alireza A.",100.0,12,179,242,1.2191500000000002,8,5,20.166666666666668,9,7,0,0,1,S-1601-2019,0.0,0000-0003-3304-2963
"Miramini, Saeed",91.67,12,179,242,1.4018083333333333,8,4,20.166666666666668,8,4,0,0,0,AAB-8119-2019,0.0,0000-0001-6943-7444
"La Rosa, Marcello",100.0,3,179,242,1.9414333333333336,3,0,80.66666666666667,3,3,0,0,0,J-1088-2012,0.0,0000-0001-9568-4035
"Petrou, Kyriacos",100.0,7,179,242,1.6208142857142858,4,1,34.57142857142857,6,6,0,0,0,GFI-2360-2022,0.0,0000-0002-1839-0065
"Sofi, Massoud",100.0,19,179,242,0.8323421052631579,8,3,12.736842105263158,9,6,0,0,0,GES-9305-2022,0.0,0000-0002-0670-9278
"Burvill, Colin R",100.0,14,186,240,1.2202785714285713,8,2,17.142857142857142,9,11,0,0,0,C-4109-2014,0.0,0000-0002-6294-4467
"Livesley, Stephen",100.0,5,187,239,2.21718,5,3,47.8,5,0,0,0,0,L-4731-2019,0.0,0000-0003-3506-2458
"Nugroho, Bagus",88.89,9,188,238,1.3477555555555556,6,2,26.444444444444443,5,6,0,0,0,DWO-5824-2022,0.0,0000-0002-2033-7052
"Sitaula, Chiranjibi",80.0,10,188,238,1.96833,5,1,23.8,7,4,0,1,0,AAQ-8207-2021,10.0,0000-0002-4564-2985
"Nassir, Neema",93.33,15,190,235,1.34544,8,3,15.666666666666666,9,7,0,0,1,GBO-9927-2022,0.0,0000-0001-7804-7851
"Khorshidi, Hadi A.",92.31,13,191,234,2.2586307692307694,8,4,18.0,9,6,0,1,0,GAI-0027-2022,7.69,0000-0002-2653-4102
"Poole, Michael S",90.91,22,192,225,0.5232909090909091,4,8,10.227272727272727,8,6,6,0,0,K-6707-2013,0.0,0000-0003-1654-3598
"G. Kallapur, Abhijit",100.0,5,192,225,1.69388,3,0,45.0,4,5,0,0,0,FAF-6867-2022,0.0,
"Collins, Al",100.0,11,194,221,3.1291000000000007,8,4,20.09090909090909,9,4,0,0,0,JCE-1766-2023,0.0,0000-0003-2139-0100
"Perera, Jude",100.0,6,194,221,2.0846000000000005,3,2,36.833333333333336,4,2,0,1,0,CAE-9693-2022,16.67,
"Huang, Wei",100.0,4,196,220,3.160275,3,1,55.0,4,0,0,1,0,CUX-2852-2022,25.0,
"Han, Sun Sheng",100.0,5,197,218,0.77374,2,0,43.6,5,5,0,0,0,JCJ-6785-2023,0.0,0000-0002-6542-1354
"Tian, Yinghui",72.09,43,198,217,0.7064372093023257,23,7,5.046511627906977,9,33,2,0,0,DTQ-6185-2022,0.0,0000-0002-0874-2346
"Singh, Prakash",100.0,10,199,215,1.0137399999999999,6,3,21.5,7,5,0,0,0,H-1714-2012,0.0,0000-0002-5811-345X
"Aickelin, Uwe",93.33,15,200,214,3.1555400000000002,11,1,14.266666666666667,7,11,2,1,0,JDV-8570-2023,6.67,0000-0002-2679-2275
"Nair, Girish N",100.0,11,201,213,0.7992363636363637,8,2,19.363636363636363,7,2,0,0,0,DXW-3237-2022,0.0,0000-0002-4342-209X
"Cantoni, Michael",90.0,20,202,211,0.7601100000000001,14,3,10.55,8,13,1,0,0,GBY-0260-2022,0.0,0000-0003-0844-1225
"Warren-Myers, Georgia",100.0,5,203,209,2.09218,5,0,41.8,5,0,0,0,0,ABI-1819-2020,0.0,0000-0002-1453-8421
"Thomas, Jeffrey P.",90.91,11,203,209,0.7450181818181818,2,5,19.0,7,1,0,0,0,EBW-0374-2022,0.0,
"Thompson, Jason",100.0,11,205,203,1.335718181818182,6,5,18.454545454545453,10,4,0,0,0,CCN-1758-2022,0.0,
"Rao, Aravinda",83.33,6,205,203,2.85005,5,3,33.833333333333336,5,1,0,2,1,I-6941-2016,33.33,0000-0003-2319-6539
"Jelly, Thomas O.",92.31,13,207,201,0.9864538461538461,3,3,15.461538461538462,7,6,1,0,0,FYV-8319-2022,0.0,0000-0001-5314-7768
"Dassanayake, Kithsiri Bandara",100.0,2,208,200,1.4355000000000002,1,0,100.0,2,2,1,0,0,CLV-2142-2022,0.0,
"Seyedghorban, Zahra",100.0,4,208,200,4.3586,4,0,50.0,4,4,0,0,0,AAI-5596-2021,0.0,
"Thee, Hendy",100.0,2,210,198,3.6613,2,0,99.0,2,1,0,0,2,GGX-0380-2022,0.0,
"Wu, Fan",100.0,5,211,197,1.5914000000000001,4,0,39.4,5,3,1,0,0,BBE-0654-2022,0.0,
"Hu, Hang-Wei",100.0,9,212,196,1.641777777777778,8,1,21.77777777777778,6,6,0,0,0,N-1581-2017,0.0,0000-0002-0572-5938
"Ehinger, Krista A.",75.0,4,213,194,1.968925,4,1,48.5,3,3,0,0,1,ETX-2907-2022,0.0,
"Hu, Yao",100.0,12,213,194,1.05595,3,6,16.166666666666668,9,6,0,0,0,FAF-6226-2022,0.0,0000-0003-1313-9493
"Mohammadi, Alireza",100.0,7,215,193,1.3375142857142859,5,4,27.571428571428573,5,1,0,0,0,F-4493-2016,0.0,0000-0002-5561-1322
"Augusto, Adriano",100.0,2,216,191,1.8701000000000003,2,0,95.5,2,2,0,0,0,AAS-9978-2021,0.0,0000-0001-7970-5246
"Thompson, Barbara J",100.0,8,217,190,0.9605250000000001,5,3,23.75,7,1,2,0,0,C-9429-2012,0.0,0000-0002-5885-0652
"Li, Wen",100.0,6,217,190,1.47035,5,0,31.666666666666668,5,6,0,0,0,DUM-7887-2022,0.0,0000-0002-9224-5042
"Wu, Yue",100.0,6,217,190,1.3255000000000001,5,0,31.666666666666668,6,1,0,0,0,DUQ-1000-2022,0.0,0000-0001-8592-0460
"Lumantarna, Elisa",100.0,20,220,189,0.47268,7,11,9.45,9,3,0,0,0,GCD-3396-2022,0.0,0000-0002-2854-8567
"Costelloe, Justin F",100.0,7,221,188,0.6960857142857143,7,3,26.857142857142858,6,0,1,0,0,E-4068-2015,0.0,0000-0002-0708-0088
"He, Yingdian",100.0,3,222,187,2.5353,3,0,62.333333333333336,3,2,1,0,0,CUK-2745-2022,0.0,
"Butterly, Clayton",80.0,5,223,185,1.39632,5,0,37.0,4,3,0,1,0,E-6266-2011,20.0,0000-0002-2576-1223
"AHAMED, M RISWAN",100.0,6,224,184,1.2784000000000002,6,3,30.666666666666668,5,2,0,0,0,N-3786-2013,0.0,
"Baker, Alan J. M.",100.0,2,224,184,6.323950000000001,2,0,92.0,2,2,0,1,0,HPR-9101-2023,50.0,
"Men, Yuhan",100.0,4,224,184,1.80255,3,0,46.0,4,4,1,0,0,DWW-8913-2022,0.0,0000-0002-9212-6406
"Manton, Jonathan H",100.0,15,227,181,0.9740133333333334,12,0,12.066666666666666,9,8,0,0,2,D-7093-2014,0.0,0000-0002-5628-8563
"Poursadegh, Farzad",86.67,15,228,180,0.9091933333333333,6,3,12.0,8,5,2,0,0,L-4371-2019,0.0,
"Sinaie, Sina",100.0,6,228,180,0.9299833333333334,5,0,30.0,6,3,0,0,0,GCB-3225-2022,0.0,0000-0003-2696-1136
"Lee, Ka-Lun",100.0,7,230,179,1.2091714285714286,4,1,25.571428571428573,4,2,1,0,0,GNH-2969-2022,0.0,
"Evans, R. J.",100.0,10,231,177,0.669,4,8,17.7,7,0,1,0,4,JVM-3784-2024,0.0,0000-0002-7988-3189
"Johnston, Ian",85.71,7,232,176,1.1731714285714288,3,1,25.142857142857142,5,1,0,0,0,DVY-7619-2022,0.0,0000-0002-0301-4673
"Cook, Peter J.",100.0,3,233,171,2.3035666666666668,2,0,57.0,3,0,0,0,0,DUW-7216-2022,0.0,0000-0002-2942-1568
"Lim, Xin Yi",100.0,2,233,171,5.2617,2,0,85.5,2,2,0,1,0,DXF-6565-2022,50.0,0000-0003-2079-4488
"Ahmed, A A Masrur",100.0,6,235,170,2.4119000000000006,5,0,28.333333333333332,4,6,0,0,0,AAR-6665-2021,0.0,0000-0002-7941-3902
"Baduge, Shanaka Kristombu",100.0,1,236,169,9.237400000000001,1,1,169.0,1,0,0,1,0,IAU-4831-2023,100.0,
"Lee, Irene Y.",100.0,3,236,169,2.1519,2,3,56.333333333333336,3,0,0,0,0,DBA-8757-2022,0.0,
"Jayasundara, Chamil",100.0,4,236,169,1.7962,3,0,42.25,3,2,1,0,6,CXX-2345-2022,0.0,
"Seo, Seongwon",100.0,6,236,169,1.1497666666666666,4,4,28.166666666666668,5,1,0,0,0,FWR-9559-2022,0.0,
"Rashidi, Lida",100.0,1,240,167,8.465,1,0,167.0,1,1,0,1,0,GAZ-0687-2022,100.0,0000-0002-6189-3274
"Choudhury, Farhana Murtaza",100.0,2,241,166,11.09205,2,1,83.0,2,1,0,1,1,GBS-9693-2022,50.0,0000-0001-6529-4220
"Leong, Pei H.",100.0,4,242,164,1.4952750000000001,3,4,41.0,3,0,0,0,0,DBK-4791-2022,0.0,
"Filkov, Alexander",100.0,6,242,164,1.2521666666666667,1,0,27.333333333333332,4,5,1,0,0,C-4672-2014,0.0,0000-0001-5927-9083
"Kulik, Lars",100.0,5,244,163,1.9400400000000002,3,0,32.6,4,3,0,0,0,DAJ-2143-2022,0.0,
"Young, Ian",100.0,12,245,161,0.8637916666666667,8,2,13.416666666666666,6,5,1,0,0,E-7385-2011,0.0,0000-0003-2233-9227
"Singh, Ranjeet",100.0,6,245,161,1.29855,5,1,26.833333333333332,5,3,0,0,0,DTY-9429-2022,0.0,0000-0003-2168-6032
"Tordesillas, Antoinette",90.91,11,247,160,0.6216636363636364,6,2,14.545454545454545,7,6,0,0,0,GEK-4555-2022,0.0,0000-0001-5497-292X
"Say, Kelvin",100.0,5,248,159,2.0416,4,0,31.8,5,5,0,0,0,GFP-3423-2022,0.0,0000-0002-2162-8126
"Wainstein, Martin E.",100.0,3,248,159,2.123,3,0,53.0,3,3,0,0,0,DZG-9017-2022,0.0,0000-0003-0442-5260
"Wang, Wei",100.0,3,250,158,2.805466666666667,3,0,52.666666666666664,3,3,0,0,0,JXQ-0728-2024,0.0,0000-0003-0469-4938
"Liu, Michael Z.",100.0,6,250,158,2.0089333333333337,4,1,26.333333333333332,6,5,0,0,0,GBJ-4990-2022,0.0,0000-0002-9609-4544
"Soufeiani, Leila",100.0,4,252,157,0.6860000000000002,2,2,39.25,3,2,0,0,0,GDD-6649-2022,0.0,0000-0002-2604-8999
"Rubinstein, Ben",100.0,1,253,156,6.8388,1,0,156.0,1,1,0,0,0,IFR-8840-2023,0.0,
"Pu, Ye",87.5,8,253,156,1.6843375,8,2,19.5,6,6,1,0,0,F-5992-2010,0.0,0009-0003-6527-3886
"Kostakos, Vassilis",100.0,4,255,155,1.810425,1,0,38.75,4,4,0,0,1,CAC-1789-2022,0.0,0000-0003-2804-6038
"Li, Gang Kevin",100.0,3,256,154,2.833066666666667,2,0,51.333333333333336,3,3,0,0,0,HRX-8246-2023,0.0,
"Momeni, Arash",100.0,3,256,154,2.1699333333333333,3,3,51.333333333333336,2,0,0,0,0,DUJ-2033-2022,0.0,0000-0003-1614-4079
"Jin, Hesong",100.0,12,256,154,1.4324333333333332,5,4,12.833333333333334,7,2,2,1,0,FDJ-8170-2022,8.33,
"Shekhar, Rohan C.",87.5,8,259,153,0.8011250000000001,7,3,19.125,7,3,2,0,1,DYH-4097-2022,0.0,0000-0003-1067-6218
"Pour, Nasim",100.0,2,259,153,3.3536,1,0,76.5,2,0,0,0,0,IFV-0749-2023,0.0,
"Samson, Daniel",88.89,9,261,152,1.4971555555555556,5,0,16.88888888888889,7,6,0,0,0,GDW-6786-2022,0.0,0000-0003-3159-0624
"Moehler, Robert",100.0,9,261,152,1.671677777777778,7,1,16.88888888888889,7,7,0,0,0,ISS-1545-2023,0.0,0000-0003-0003-2478
"Stevenson, Mark A.",100.0,3,261,152,1.9214666666666667,2,0,50.666666666666664,3,3,0,0,0,GWJ-2833-2022,0.0,0000-0003-1890-9784
"Li, Gang Kevin",100.0,12,261,152,1.4787333333333335,12,0,12.666666666666666,6,11,0,1,0,KHS-1609-2024,8.33,0000-0003-1700-297X
"Cobbinah, Patrick",100.0,2,261,152,5.2421500000000005,2,1,76.0,2,1,0,0,0,ABH-9950-2020,0.0,0000-0003-2522-9293
"Kulandaivelu, V.",100.0,2,266,150,2.8615500000000003,1,1,75.0,2,1,0,0,0,HGR-0246-2022,0.0,
"Michel, Jose J. I.",100.0,4,267,148,1.83595,4,1,37.0,4,3,0,0,0,FLQ-8525-2022,0.0,0000-0002-7700-876X
"Wang, Tianchun",100.0,1,268,146,6.4004,1,0,146.0,1,1,0,0,0,GCK-8232-2022,0.0,0000-0002-7644-4463
"Dower, Peter M.",94.12,17,269,145,0.39831176470588237,13,2,8.529411764705882,7,11,0,0,0,CMW-4217-2022,0.0,
"Sherrell, Peter C.",100.0,5,269,145,1.09322,5,0,29.0,4,4,0,0,0,D-4450-2012,0.0,0000-0003-4644-6238
"Tian, Yu",100.0,2,271,144,3.4776000000000002,2,0,72.0,2,0,0,0,0,L-8729-2016,0.0,
"Dozein, Mehdi Ghazavi",100.0,8,271,144,1.8730125000000002,5,2,18.0,6,5,1,0,0,AAC-3642-2019,0.0,0000-0003-2574-7082
"Michels, Adalberto",87.5,8,273,143,0.9207750000000001,7,0,17.875,6,4,0,0,0,AAM-2074-2021,0.0,0000-0003-2635-9700
"Qian, Yi",80.0,5,274,141,3.0608600000000004,4,2,28.2,4,1,0,0,0,FWQ-6064-2022,0.0,
"Aditya, Gregorius Riyan",100.0,3,275,139,2.3125333333333336,2,2,46.333333333333336,3,0,0,0,0,GQU-7701-2022,0.0,0000-0002-5025-5795
"Christopher, Philip",100.0,6,276,138,1.6973666666666667,4,1,23.0,5,0,0,0,0,EQK-1757-2022,0.0,0000-0001-5469-1773
"L. H. Andrew, Lachlan",75.0,8,276,138,1.224475,6,6,17.25,3,2,0,0,0,CDL-6990-2022,0.0,
"Weyer, Erik",93.33,15,276,138,0.51454,13,2,9.2,7,10,1,0,0,GCL-0791-2022,0.0,0000-0003-4309-4337
"Zeb, Muhammad Zulqarnain",100.0,2,276,138,4.06465,0,0,69.0,2,2,0,0,0,HHT-2992-2022,0.0,0000-0002-3128-0100
"Goudeli, Eirini",100.0,3,280,137,1.8055333333333337,3,0,45.666666666666664,3,2,0,0,2,GAJ-4293-2022,0.0,0000-0001-8056-6941
"Chandran, D.",100.0,5,280,137,1.96676,4,0,27.4,4,3,1,0,0,DVZ-6521-2022,0.0,0000-0003-1342-3785
"Akcay, Yalcin",100.0,6,280,137,0.8621833333333333,2,1,22.833333333333332,4,4,1,0,0,DRT-3134-2022,0.0,0000-0002-6189-4859
"Good, M. C.",100.0,4,280,137,1.24505,2,1,34.25,3,1,0,0,0,ICS-1993-2023,0.0,
"Schmid, Robert",90.0,10,284,135,0.5303800000000001,6,3,13.5,7,6,0,0,0,JAK-0249-2023,0.0,0000-0003-2959-4052
"Eden, Jonathan",100.0,8,285,133,0.7655,4,2,16.625,7,5,0,0,2,EVM-3417-2022,0.0,
"Harkin, Trent",100.0,4,286,132,1.24065,4,2,33.0,3,1,0,0,0,FZF-3517-2022,0.0,0000-0003-2231-4898
"Yan, Di",83.33,6,286,132,1.2719166666666668,5,1,22.0,4,5,0,0,0,JAF-8143-2023,0.0,0000-0003-2179-3188
"Schutt, Andreas",100.0,3,286,132,1.6914333333333333,1,2,44.0,3,1,1,0,0,GBU-7115-2022,0.0,0000-0001-5452-4086
"Abdallah, Abdullatif",100.0,8,289,131,0.9314125000000001,2,1,16.375,6,2,0,0,0,DYP-3691-2022,0.0,0000-0002-0337-7845
"Senthooran, Ilankaikone",100.0,3,289,131,1.8950333333333333,2,3,43.666666666666664,2,0,0,0,0,FUA-8075-2022,0.0,
"Winter, Stephan",100.0,7,291,130,0.7787857142857143,2,2,18.571428571428573,6,3,0,0,2,IPT-6411-2023,0.0,0000-0003-1371-0370
"Abu-Zidan, Yousef",100.0,6,291,130,1.3715000000000002,1,3,21.666666666666668,5,1,0,0,1,GMZ-2331-2022,0.0,0000-0002-3854-739X
"Pillai, Bipin Sankar Gopalakrishna",100.0,2,291,130,2.4437,2,0,65.0,2,1,1,0,0,DWW-8602-2022,0.0,0000-0002-2304-7130
"Li, Gang (Kevin)",100.0,3,294,129,2.0391,2,0,43.0,3,3,0,0,0,DDW-4990-2022,0.0,
"Jayalath, Amitha",100.0,3,294,129,2.514466666666667,2,2,43.0,3,0,0,0,0,FYG-1422-2022,0.0,0000-0001-5784-0535
"Sheridan, Gary",100.0,6,296,127,1.0976833333333333,6,2,21.166666666666668,3,2,0,0,0,F-9050-2013,0.0,0000-0003-1755-7334
"McDermott, Hugh J.",100.0,5,297,126,0.9699200000000001,2,4,25.2,4,1,0,0,2,DHR-6661-2022,0.0,
"Maring, Brian Joseph",50.0,2,297,126,2.2872,2,0,63.0,1,0,0,0,0,FJG-2435-2022,0.0,
"Nyman, Petter",100.0,4,299,125,1.3459,4,2,31.25,4,2,0,0,0,FZT-7561-2022,0.0,0000-0002-0366-5548
"Goncalves, Jorge",100.0,3,299,125,1.8011,1,0,41.666666666666664,3,3,0,0,1,JTW-8516-2023,0.0,0000-0002-0117-0322
"Cameron, L.",50.0,2,299,125,0.5847,1,0,62.5,1,1,0,0,0,CJX-3994-2022,0.0,
"Liu, Feng",100.0,1,302,124,5.0671,1,0,124.0,1,1,0,0,3,DCE-9781-2022,0.0,
"Chan, Chien Aun",100.0,6,303,123,1.1323833333333335,4,0,20.5,5,4,3,0,0,GCT-3520-2022,0.0,0000-0001-7188-3478
"Black, Jay R",100.0,6,304,122,1.0177666666666667,2,3,20.333333333333332,4,1,0,0,0,K-3705-2013,0.0,0000-0003-1872-9345
"Bohara, Rajendra Prasad",100.0,6,305,121,1.8447166666666668,4,0,20.166666666666668,5,0,0,0,0,DUR-1501-2022,0.0,0000-0002-1666-0869
"Mehdizadeh, Amirhassan",77.78,9,305,121,1.679077777777778,1,3,13.444444444444445,6,4,0,0,0,J-9506-2019,0.0,0000-0001-7711-8128
"Chen, Xi",100.0,5,307,120,0.91402,5,1,24.0,4,1,1,0,6,CIY-3585-2022,0.0,
"de Gier, Jan",100.0,1,307,120,4.3566,1,1,120.0,1,0,0,0,0,GAH-2503-2022,0.0,0000-0001-5415-3318
"Dias, Maluge Pubuduni Imali",100.0,3,307,120,1.639,3,0,40.0,3,0,1,0,0,ETL-3984-2022,0.0,
"Hossain, Md Anwar",80.0,20,307,120,0.37305,1,1,6.0,7,19,0,0,0,O-7286-2018,0.0,0000-0002-1769-4884
"Elmousalami, Haytham Hesham",100.0,4,311,119,1.048775,3,0,29.75,3,0,0,0,0,AAS-5312-2020,0.0,0000-0002-2032-0648
"Siriwardana, Jayantha",100.0,2,311,119,2.18665,2,0,59.5,2,2,1,0,0,DRH-9451-2022,0.0,
"Chakraborty, Shantanu",100.0,7,313,118,0.6370571428571429,4,2,16.857142857142858,5,2,1,0,0,DVG-4853-2022,0.0,0000-0001-8881-4903
"Akbaridoust, Farzan",100.0,4,313,118,1.289625,2,0,29.5,4,0,0,0,0,P-7354-2019,0.0,0000-0001-8836-4607
"Zhou, Zhenbiao",100.0,4,313,118,1.3940000000000001,4,2,29.5,4,2,2,0,0,AAJ-3689-2021,0.0,
"Alavijeh, Masih Karimi",100.0,4,316,117,1.2464,3,3,29.25,4,1,0,0,0,FXU-4751-2022,0.0,0000-0002-5098-9131
"Sharifi, S.",100.0,6,316,117,1.0165666666666666,3,0,19.5,4,5,0,0,1,DYT-6237-2022,0.0,0000-0002-3423-9672
"Erfani, Sarah Monazam",85.71,7,318,116,0.7886714285714286,7,2,16.571428571428573,6,1,1,0,0,GCB-2908-2022,0.0,0000-0003-0885-0643
"Ramamohanarao, Kotagiri",100.0,5,318,116,1.58586,5,1,23.2,3,4,1,0,0,DPD-9686-2022,0.0,
"Gu, Xuewu",100.0,4,318,116,1.3389,4,0,29.0,4,4,0,0,0,CRK-3212-2022,0.0,
"Taylor, Peter G.",100.0,11,321,114,0.4691818181818182,3,0,10.363636363636363,5,5,0,0,0,GDS-3926-2022,0.0,0000-0001-7600-5383
"Deshpande, Rahul",90.0,10,321,114,0.9114000000000001,7,1,11.4,6,3,0,0,0,KBC-4917-2024,0.0,
"Turchini, Giovanni",100.0,1,321,114,3.1492,1,0,114.0,1,0,0,1,0,A-9147-2008,100.0,0000-0003-0694-4283
"Maiti, S.",100.0,3,321,114,1.8506,1,0,38.0,3,2,0,0,0,DEA-5731-2022,0.0,
"Chan, Toong Khuan",100.0,2,325,112,2.3776,1,0,56.0,2,2,0,0,0,G-8611-2015,0.0,0000-0002-1985-6592
"Kolev, Spas",100.0,2,325,112,2.1385500000000004,2,0,56.0,2,1,0,0,0,L-5719-2016,0.0,0000-0003-1199-180X
"Kusmakar, Shitanshu",100.0,3,325,112,1.7181333333333333,1,2,37.333333333333336,3,1,0,0,0,DVM-7269-2022,0.0,0000-0002-6689-9405
"Kalantari, Mohsen",100.0,1,328,111,4.2652,1,0,111.0,1,0,0,0,2,I-8581-2014,0.0,0000-0002-6650-5218
"McMahon, Thomas",100.0,2,328,111,2.2713,1,1,55.5,1,1,0,0,0,AAD-9845-2020,0.0,0000-0002-8521-7190
"Bumpus, Adam",100.0,1,328,111,4.4755,1,0,111.0,1,1,0,0,0,FYG-5718-2022,0.0,0000-0003-4621-3768
"Tashakkori, Hosna",100.0,1,328,111,4.2652,1,0,111.0,1,0,0,0,2,DZF-8578-2022,0.0,
"McQuillan, Rebecca V.",100.0,3,328,111,0.9236666666666666,3,1,37.0,2,0,0,0,1,FLS-4886-2022,0.0,
"Paladino, Angela",100.0,1,333,110,5.5757,1,0,110.0,1,0,0,0,0,FQU-6757-2022,0.0,
"Harvie, Dalton",100.0,9,334,109,0.623,9,4,12.11111111111111,6,2,1,0,0,AAC-9541-2020,0.0,0000-0002-8501-1344
"felson, alex J",100.0,1,334,109,4.0979,0,1,109.0,1,0,0,0,0,L-5808-2013,0.0,0000-0003-4593-3616
"Batterham, Nathan",100.0,1,336,108,4.4133000000000004,0,0,108.0,1,0,0,0,0,CFP-1484-2022,0.0,
"Makasis, Nikolas",100.0,10,336,108,0.92849,8,0,10.8,7,9,0,0,0,DXY-6873-2022,0.0,0000-0002-6678-1239
"Foliente, Greg",100.0,7,336,108,0.9732000000000001,4,3,15.428571428571429,5,2,0,0,0,CQL-7418-2022,0.0,
"Dolatshah, Azam",100.0,6,336,108,1.0896000000000001,2,0,18.0,6,4,0,0,0,DTW-8762-2022,0.0,0000-0002-3927-619X
"Dai, Xiangdong",100.0,3,340,107,2.2418,3,2,35.666666666666664,1,1,0,0,0,CMI-4032-2022,0.0,
"Tomko, Martin",100.0,6,340,107,1.15395,5,0,17.833333333333332,3,5,0,0,1,DYG-8459-2022,0.0,0000-0002-5736-4679
"Le, Tay Son",100.0,5,342,106,6.7627,3,0,21.2,4,1,0,2,0,FGY-0281-2022,40.0,0000-0001-5458-8805
"Li, An",100.0,4,342,106,1.0080250000000002,4,1,26.5,3,1,1,0,6,H-4597-2013,0.0,
"Paterson, Lincoln",83.33,6,342,106,0.6832666666666668,4,3,17.666666666666668,5,3,0,0,0,B-7156-2015,0.0,
"Moshtaghi, Masud",100.0,5,342,106,0.8671200000000001,5,0,21.2,5,4,2,0,0,FLP-6615-2022,0.0,
"Freguia, Stefano",100.0,9,342,106,0.9624222222222224,9,3,11.777777777777779,6,5,0,0,0,DWG-6709-2022,0.0,0000-0002-2294-9036
"Mazaheri, Omid",100.0,4,347,105,1.234225,4,0,26.25,4,2,0,0,0,JZT-9380-2024,0.0,
"Makalic, Enes",100.0,1,347,105,4.2336,0,0,105.0,1,0,0,0,0,GDK-9743-2022,0.0,0000-0003-3017-0871
"Orlowski, Kristopher Adam",90.0,10,349,104,0.45526,3,0,10.4,7,1,0,0,0,AAV-2738-2021,0.0,0000-0002-5463-432X
"Safai, Lauren",100.0,1,350,103,1.5547,1,0,103.0,1,0,0,0,0,DPT-2358-2022,0.0,
"Li, Kevin Gang",100.0,4,350,103,1.380675,4,1,25.75,4,3,0,0,0,KHQ-3656-2024,0.0,
"Lim, Hueywen",80.0,5,350,103,1.48448,5,1,20.6,4,2,0,0,0,GOP-1932-2022,0.0,0000-0003-2711-6540
"Winter, Stephan",85.71,7,350,103,0.8288142857142857,4,2,14.714285714285714,4,3,0,0,0,F-5416-2014,0.0,0000-0002-3403-6939
"Vaithianathan, Tharshan",100.0,1,350,103,4.1529,1,0,103.0,1,1,0,0,0,EAE-3145-2022,0.0,
"Douglas, Heather A",100.0,3,355,102,0.4229333333333334,1,0,34.0,2,0,0,0,1,C-2834-2013,0.0,0000-0002-0420-3820
"Dungan, Ashley",100.0,1,355,102,8.004800000000001,1,0,102.0,1,1,0,1,0,AAU-5656-2021,100.0,
"Blackall, Linda Louise",100.0,1,355,102,8.004800000000001,1,0,102.0,1,1,0,1,0,AAC-4312-2020,100.0,0000-0002-8848-7698
"Evans, Jamie S",100.0,5,355,102,0.8013,5,3,20.4,4,2,0,0,0,G-7274-2016,0.0,0000-0003-4637-1037
"Tucker, R.S.",100.0,2,359,101,1.8979,1,0,50.5,1,1,1,0,0,GIO-1425-2022,0.0,
"Hinton, Kerry J.",100.0,1,360,100,3.7595,1,0,100.0,1,1,1,0,0,ICX-8607-2023,0.0,
"H. Moase, William",91.67,12,360,100,0.32979166666666665,9,2,8.333333333333334,6,4,0,0,0,GER-1370-2022,0.0,0000-0002-4573-0520
"Atazadeh, Behnam",100.0,5,360,100,1.06864,2,2,20.0,5,1,0,0,0,K-8913-2018,0.0,0000-0001-9295-4220
"Manovski, Peter",100.0,6,360,100,0.81015,1,1,16.666666666666668,6,3,0,0,0,GFO-9465-2022,0.0,0000-0001-7296-7112
"Francis, Valerie",75.0,8,360,100,0.661375,5,1,12.5,5,4,0,0,0,GAW-3658-2022,0.0,0000-0002-1365-755X
"Grayden, David B",100.0,9,365,99,0.8874777777777778,4,5,11.0,5,2,1,0,2,L-5782-2018,0.0,0000-0002-5497-7234
"Perez, Pascal",100.0,5,365,99,1.9721,2,1,19.8,5,2,0,0,0,FZC-8850-2022,0.0,0000-0001-6151-6228
"Ng, David C",100.0,4,365,99,0.928125,2,0,24.75,3,1,0,0,0,D-8516-2015,0.0,0000-0001-9379-9322
"Brooks, Peter",100.0,4,365,99,1.351775,3,4,24.75,4,0,0,0,0,CGE-8030-2022,0.0,
"Heath, Daniel E.",100.0,3,369,98,2.0491333333333333,3,1,32.666666666666664,3,0,0,0,0,FZE-9353-2022,0.0,0000-0003-3171-886X
"Lenten, Liam John",100.0,4,369,98,1.1258750000000002,2,0,24.5,4,4,0,0,0,H-9788-2019,0.0,0000-0001-7694-994X
"Hurlimann, Anna",100.0,3,371,97,1.7769000000000001,3,0,32.333333333333336,3,1,0,0,0,JYP-6108-2024,0.0,0000-0001-9110-9340
"Browne, Geoffrey",100.0,3,371,97,1.7769000000000001,3,0,32.333333333333336,3,1,0,0,0,ABA-3139-2020,0.0,0000-0003-1990-3050
"Shandiz, Saeid Charani",100.0,4,373,95,1.6288,2,0,23.75,3,2,0,0,0,GQW-3761-2022,0.0,0000-0002-1079-994X
"Franks, George V. V.",100.0,4,373,95,1.4941,3,2,23.75,4,0,0,0,0,DWV-1320-2022,0.0,0000-0002-5317-0981
"Scales, Peter j",100.0,6,375,94,0.7893166666666667,4,1,15.666666666666666,6,3,1,0,0,I-8103-2013,0.0,0000-0002-8033-3686
"Wong, Elaine",100.0,5,375,94,0.7149599999999999,4,0,18.8,5,2,2,0,3,GCH-9104-2022,0.0,0000-0002-2561-3482
